0.0098 0.0101 0.0164 0.0108 0.0078
0.0097 0.0101 0.0267 0.0104 0.0077
0.0101 0.0114 0.0295 0.0101 0.0078
0.0097 0.0121 0.0731 0.0104 0.0078
0.0099 0.0109 0.0190 0.0107 0.0076
0.0098 0.0099 0.0148 0.0106 0.0077
0.0102 0.0102 0.0154 0.0105 0.0078
0.0096 0.0101 0.0733 0.0106 0.0077
0.0099 0.0104 0.0738 0.0105 0.0078
0.0100 0.0104 0.0370 0.0106 0.0078
0.0093 0.0102 0.0714 0.0104 0.0077
0.0095 0.0100 0.0721 0.0105 0.0077
0.0101 0.0105 0.0205 0.0105 0.0077
0.0096 0.0100 0.0209 0.0104 0.0077
0.0097 0.0114 0.0203 0.0103 0.0077
0.0094 0.0099 0.0171 0.0104 0.0077
0.0101 0.0103 0.0184 0.0108 0.0078
0.0094 0.0101 0.0225 0.0107 0.0077
0.0094 0.0102 0.0175 0.0103 0.0080
0.0101 0.0105 0.0168 0.0105 0.0078
0.0098 0.0101 0.0249 0.0105 0.0080
0.0096 0.0100 0.0180 0.0106 0.0079
0.0095 0.0101 0.0737 0.0110 0.0079
0.0094 0.0102 0.0177 0.0105 0.0078
0.0100 0.0101 0.0743 0.0105 0.0078
0.0098 0.0103 0.0371 0.0107 0.0079
0.0094 0.0104 0.0733 0.0103 0.0078
0.0099 0.0100 0.0219 0.0105 0.0078
0.0094 0.0102 0.0211 0.0103 0.0076
0.0101 0.0100 0.0734 0.0104 0.0078
0.0096 0.0103 0.0192 0.0103 0.0079
0.0100 0.0101 0.0388 0.0105 0.0077
0.0101 0.0106 0.0214 0.0108 0.0078
0.0098 0.0106 0.0729 0.0107 0.0078
0.0100 0.0101 0.0734 0.0104 0.0076
0.0100 0.0101 0.0165 0.0107 0.0077
0.0094 0.0101 0.0252 0.0105 0.0080
0.0093 0.0099 0.0726 0.0104 0.0079
0.0097 0.0101 0.0164 0.0108 0.0080
0.0094 0.0101 0.0192 0.0108 0.0077
0.0096 0.0104 0.0732 0.0101 0.0078
0.0100 0.0102 0.0732 0.0107 0.0079
0.0104 0.0101 0.0190 0.0104 0.0077
0.0101 0.0102 0.0192 0.0108 0.0078
0.0098 0.0101 0.0732 0.0105 0.0077
0.0099 0.0108 0.0202 0.0106 0.0078
0.0095 0.0107 0.0166 0.0104 0.0078
0.0096 0.0104 0.0239 0.0105 0.0077
0.0093 0.0102 0.0196 0.0103 0.0076
0.0100 0.0101 0.0172 0.0108 0.0079
0.0100 0.0103 0.0733 0.0104 0.0077
0.0100 0.0102 0.0448 0.0105 0.0081
0.0099 0.0106 0.0742 0.0105 0.0078
0.0100 0.0107 0.0734 0.0102 0.0078
0.0096 0.0103 0.0175 0.0104 0.0080
0.0096 0.0100 0.0157 0.0107 0.0077
0.0095 0.0101 0.0731 0.0104 0.0079
0.0097 0.0103 0.0177 0.0105 0.0077
0.0096 0.0104 0.0447 0.0105 0.0078
0.0097 0.0107 0.0730 0.0103 0.0079
0.0101 0.0111 0.0227 0.0104 0.0080
0.0095 0.0102 0.0262 0.0106 0.0078
0.0093 0.0100 0.0260 0.0106 0.0077
0.0101 0.0103 0.0300 0.0105 0.0081
0.0102 0.0103 0.0254 0.0102 0.0081
0.0101 0.0101 0.0222 0.0105 0.0080
0.0100 0.0103 0.0151 0.0105 0.0081
0.0096 0.0103 0.0220 0.0103 0.0076
0.0099 0.0102 0.0728 0.0105 0.0078
0.0096 0.0102 0.0154 0.0106 0.0077
0.0097 0.0103 0.0733 0.0104 0.0078
0.0094 0.0101 0.0169 0.0105 0.0079
0.0096 0.0103 0.0736 0.0104 0.0079
0.0100 0.0113 0.0718 0.0106 0.0078
0.0097 0.0106 0.0742 0.0102 0.0082
0.0096 0.0105 0.0217 0.0105 0.0078
0.0104 0.0104 0.0228 0.0104 0.0078
0.0099 0.0099 0.0728 0.0104 0.0076
0.0100 0.0103 0.0155 0.0108 0.0077
0.0101 0.0101 0.0733 0.0105 0.0079
0.0094 0.0100 0.0188 0.0104 0.0078
0.0094 0.0100 0.0285 0.0103 0.0078
0.0097 0.0110 0.0732 0.0103 0.0078
0.0096 0.0101 0.0758 0.0102 0.0077
0.0104 0.0106 0.0251 0.0106 0.0077
0.0096 0.0104 0.0165 0.0104 0.0085
0.0099 0.0103 0.0738 0.0105 0.0076
0.0112 0.0102 0.0733 0.0103 0.0078
0.0099 0.0103 0.0147 0.0104 0.0079
0.0097 0.0101 0.0725 0.0102 0.0077
0.0097 0.0110 0.0179 0.0108 0.0076
0.0100 0.0101 0.0189 0.0105 0.0076
0.0096 0.0100 0.0211 0.0105 0.0077
0.0099 0.0100 0.0202 0.0102 0.0078
0.0094 0.0100 0.0725 0.0107 0.0076
0.0099 0.0099 0.0153 0.0103 0.0076
0.0098 0.0099 0.0181 0.0105 0.0080
0.0098 0.0101 0.0615 0.0102 0.0078
0.0099 0.0099 0.0209 0.0104 0.0078
0.0096 0.0103 0.0144 0.0108 0.0079
0.0095 0.0103 0.0177 0.0106 0.0077
0.0101 0.0103 0.0732 0.0107 0.0079
0.0095 0.0104 0.0145 0.0107 0.0078
0.0094 0.0102 0.0736 0.0104 0.0076
0.0100 0.0102 0.0203 0.0105 0.0078
0.0096 0.0102 0.0209 0.0107 0.0079
0.0099 0.0102 0.0329 0.0106 0.0080
0.0099 0.0103 0.0201 0.0104 0.0077
0.0095 0.0101 0.0286 0.0105 0.0077
0.0100 0.0100 0.0175 0.0104 0.0078
0.0098 0.0099 0.0177 0.0103 0.0078
0.0097 0.0103 0.0160 0.0106 0.0079
0.0103 0.0103 0.0203 0.0110 0.0079
0.0103 0.0104 0.0736 0.0105 0.0084
0.0101 0.0100 0.0191 0.0104 0.0077
0.0099 0.0101 0.0736 0.0110 0.0079
0.0099 0.0101 0.0202 0.0105 0.0077
0.0097 0.0105 0.0743 0.0104 0.0080
0.0100 0.0107 0.0186 0.0105 0.0077
0.0095 0.0103 0.0178 0.0105 0.0078
0.0099 0.0099 0.0209 0.0108 0.0078
0.0099 0.0106 0.0157 0.0108 0.0076
0.0095 0.0102 0.0737 0.0105 0.0077
0.0103 0.0111 0.0203 0.0106 0.0079
0.0097 0.0101 0.0215 0.0105 0.0077
0.0100 0.0102 0.0154 0.0104 0.0077
0.0098 0.0102 0.0723 0.0102 0.0077
0.0094 0.0105 0.0176 0.0104 0.0078
0.0108 0.0101 0.0735 0.0105 0.0077
0.0100 0.0103 0.0724 0.0104 0.0077
0.0096 0.0103 0.0731 0.0106 0.0078
0.0100 0.0102 0.0760 0.0107 0.0078
0.0100 0.0101 0.0273 0.0105 0.0077
0.0096 0.0103 0.0744 0.0101 0.0077
0.0099 0.0107 0.0734 0.0105 0.0077
0.0095 0.0105 0.0178 0.0107 0.0079
0.0094 0.0103 0.0727 0.0105 0.0076
0.0097 0.0104 0.0710 0.0105 0.0076
0.0099 0.0101 0.0739 0.0106 0.0077
0.0098 0.0110 0.0731 0.0101 0.0078
0.0100 0.0100 0.0506 0.0105 0.0078
0.0097 0.0100 0.0190 0.0112 0.0084
0.0095 0.0102 0.0324 0.0105 0.0078
0.0096 0.0104 0.0158 0.0105 0.0077
0.0094 0.0103 0.0234 0.0106 0.0077
0.0099 0.0102 0.0367 0.0103 0.0078
0.0095 0.0099 0.0156 0.0104 0.0077
0.0104 0.0106 0.0246 0.0107 0.0078
0.0103 0.0102 0.0343 0.0105 0.0080
0.0100 0.0103 0.0721 0.0103 0.0078
0.0107 0.0105 0.0722 0.0105 0.0077
0.0104 0.0105 0.0733 0.0103 0.0078
0.0105 0.0102 0.0735 0.0105 0.0076
0.0100 0.0101 0.0640 0.0110 0.0079
0.0096 0.0098 0.0720 0.0105 0.0079
0.0099 0.0101 0.0232 0.0104 0.0077
0.0095 0.0100 0.0730 0.0108 0.0078
0.0095 0.0102 0.0727 0.0105 0.0081
0.0097 0.0101 0.0168 0.0104 0.0077
0.0098 0.0100 0.0732 0.0107 0.0077
0.0099 0.0104 0.0189 0.0103 0.0080
0.0101 0.0103 0.0736 0.0106 0.0078
0.0106 0.0104 0.0743 0.0105 0.0078
0.0094 0.0109 0.0159 0.0103 0.0080
0.0102 0.0104 0.0152 0.0108 0.0078
0.0097 0.0104 0.0193 0.0105 0.0083
0.0104 0.0101 0.0737 0.0104 0.0078
0.0095 0.0103 0.0732 0.0106 0.0077
0.0094 0.0100 0.0310 0.0105 0.0077
0.0099 0.0102 0.0202 0.0104 0.0077
0.0100 0.0104 0.0216 0.0105 0.0079
0.0099 0.0100 0.0178 0.0106 0.0077
0.0094 0.0101 0.0733 0.0105 0.0078
0.0097 0.0099 0.0723 0.0104 0.0078
0.0095 0.0101 0.0173 0.0105 0.0077
0.0099 0.0103 0.0725 0.0106 0.0078
0.0100 0.0115 0.0160 0.0107 0.0077
0.0097 0.0100 0.0161 0.0103 0.0080
0.0113 0.0100 0.0282 0.0104 0.0077
0.0094 0.0100 0.0424 0.0107 0.0077
0.0098 0.0112 0.0177 0.0105 0.0078
0.0098 0.0101 0.0718 0.0103 0.0080
0.0100 0.0099 0.0737 0.0106 0.0077
0.0097 0.0100 0.0184 0.0103 0.0077
0.0098 0.0099 0.0732 0.0104 0.0078
0.0100 0.0109 0.0733 0.0105 0.0079
0.0101 0.0101 0.0214 0.0105 0.0077
0.0098 0.0101 0.0721 0.0103 0.0077
0.0098 0.0103 0.0301 0.0107 0.0079
0.0102 0.0102 0.0735 0.0106 0.0078
0.0094 0.0101 0.0239 0.0104 0.0080
0.0102 0.0102 0.0730 0.0106 0.0077
0.0097 0.0116 0.0161 0.0106 0.0076
0.0097 0.0102 0.0722 0.0105 0.0079
0.0094 0.0102 0.0198 0.0104 0.0077
0.0100 0.0103 0.0200 0.0105 0.0076
0.0098 0.0100 0.0216 0.0105 0.0077
0.0102 0.0107 0.0214 0.0113 0.0078
0.0099 0.0101 0.0190 0.0104 0.0078
0.0098 0.0102 0.0729 0.0106 0.0077
0.0100 0.0105 0.0727 0.0107 0.0079
0.0096 0.0105 0.0734 0.0106 0.0080
0.0097 0.0103 0.0188 0.0104 0.0077
0.0102 0.0100 0.0736 0.0102 0.0078
0.0099 0.0099 0.0309 0.0107 0.0077
0.0098 0.0098 0.0214 0.0105 0.0077
0.0097 0.0102 0.0184 0.0103 0.0078
0.0099 0.0100 0.0704 0.0103 0.0077
0.0099 0.0100 0.0349 0.0102 0.0077
0.0105 0.0102 0.0389 0.0105 0.0077
0.0099 0.0101 0.0724 0.0106 0.0079
0.0094 0.0100 0.0164 0.0106 0.0078
0.0099 0.0102 0.0736 0.0104 0.0078
0.0100 0.0105 0.0266 0.0103 0.0081
0.0095 0.0105 0.0734 0.0102 0.0079
0.0095 0.0102 0.0731 0.0100 0.0075
0.0093 0.0100 0.0165 0.0104 0.0079
0.0107 0.0102 0.0208 0.0106 0.0080
0.0096 0.0101 0.0210 0.0105 0.0078
0.0098 0.0100 0.0199 0.0107 0.0078
0.0095 0.0101 0.0153 0.0104 0.0076
0.0101 0.0110 0.0738 0.0104 0.0080
0.0095 0.0101 0.0485 0.0107 0.0076
0.0098 0.0100 0.0178 0.0106 0.0077
0.0097 0.0098 0.0184 0.0104 0.0078
0.0100 0.0100 0.0185 0.0104 0.0081
0.0096 0.0112 0.0552 0.0106 0.0078
0.0100 0.0102 0.0192 0.0104 0.0077
0.0095 0.0107 0.0743 0.0103 0.0079
0.0095 0.0101 0.0722 0.0104 0.0079
0.0097 0.0101 0.0180 0.0105 0.0077
0.0099 0.0103 0.0724 0.0106 0.0077
0.0097 0.0098 0.0732 0.0105 0.0076
0.0101 0.0107 0.0318 0.0105 0.0076
0.0097 0.0108 0.0392 0.0106 0.0079
0.0099 0.0101 0.0735 0.0107 0.0076
0.0099 0.0102 0.0149 0.0106 0.0077
0.0099 0.0101 0.0740 0.0111 0.0080
0.0095 0.0102 0.0196 0.0105 0.0077
0.0097 0.0104 0.0716 0.0105 0.0078
0.0096 0.0104 0.0262 0.0104 0.0077
0.0096 0.0102 0.0192 0.0105 0.0080
0.0096 0.0105 0.0743 0.0102 0.0076
0.0101 0.0101 0.0190 0.0108 0.0077
0.0095 0.0102 0.0736 0.0103 0.0079
0.0102 0.0107 0.0333 0.0107 0.0076
0.0100 0.0110 0.0160 0.0105 0.0079
0.0100 0.0102 0.0700 0.0106 0.0076
0.0097 0.0108 0.0137 0.0105 0.0078
0.0099 0.0116 0.0177 0.0105 0.0076
